Time,Elastic Energy,Bulk free energy,Gradient Energy,Total Energy
1727.475,3.35548135137066,7.312305572239,3.13093044247876,13.7987173660884
1753.075,3.36343823143276,7.28906115038524,3.13450591752688,13.7870052993449
1804.275,3.3674014353489,7.27780163281508,3.13600599529756,13.7812090634615
1829.875,3.37527231530505,7.25490617629927,3.13956164225703,13.7697401338613
1881.075,3.37919167109743,7.24382931709661,3.14104372069371,13.7640647088878
1906.675,3.38697837349957,7.22127628062647,3.14458098211861,13.7528356362447
1957.875,3.39085475507607,7.2103769186765,3.14604773506241,13.747279408815
1983.475,3.39855899001806,7.18816015582969,3.14956784486235,13.7362869907101
2034.675,3.40239316894865,7.17743305952449,3.15102213386183,13.730848362335
2060.275,3.41001655489387,7.15554644542726,3.15452637557638,13.7200893758975
2111.475,3.41380922112704,7.14498620223863,3.15597129178075,13.7147667151464
2213.875,3.42135329732014,7.12342335807342,3.1594611731466,13.7042378285402
2265.075,3.43499734923699,7.08429702639402,3.16476613108554,13.6840605067166
2367.475,3.44273882791249,7.06285208931205,3.16854798539934,13.6741389026239
2418.675,3.45650379794465,7.02397804122658,3.17434106764956,13.6548229068208
2521.075,3.46399921231834,7.00335167239604,3.17797905383286,13.6453299385472
2572.275,3.47762484969926,6.96520965965409,3.18398938075477,13.6268238901081
2674.675,3.48491392900062,6.94534220385819,3.18747995739093,13.6177360902497
2725.875,3.4983448531944,6.90797045551942,3.19369232646861,13.6000076351824
2828.275,3.50545100171015,6.888793236204,3.19706085138165,13.5913050892958
2879.475,3.51866523780806,6.85220127979305,3.20345265927258,13.5743191768737
2981.875,3.52560346442319,6.83365244816463,3.20672672343918,13.565982636027
3033.075,3.53859124044457,6.79784659351384,3.2132659343697,13.5497037683281
3135.475,3.54537187895307,6.77987941737417,3.21646358032871,13.5417148766559
3186.675,3.55812892561834,6.7448706947149,3.22310933565414,13.5261089559874
3289.075,3.5647595099501,6.72745331251666,3.22623789862601,13.5184507210928
3340.275,3.57728430025582,6.69326018090518,3.23294178786246,13.5034862690235
3442.675,3.58377053292877,6.67637218423335,3.23600064438091,13.496143361543
3493.875,3.59606303401218,6.64301890032586,3.24271010291218,13.4817920372502
3596.275,3.6024093308569,6.6266470761726,3.24569440981094,13.4747508168404
3647.475,3.61447041887678,6.59415936224827,3.25235753460503,13.4609873157301
3749.875,3.62068025102757,6.57829372914226,3.25526164034047,13.4542356205103
3801.075,3.63251141356799,6.54669390402823,3.26183183908176,13.441037156678
3903.475,3.63858754257348,6.53132474014723,3.26465167883971,13.4345639615604
3954.675,3.65019069669447,6.50062804611622,3.27109084116463,13.4219095839753
4057.075,3.65613534770805,6.48574422341162,3.27382507141665,13.4157046425363
4108.275,3.66751270793645,6.45595710621439,3.28010478153925,13.4035745956901
4210.675,3.67332770721387,6.44154563899347,3.28275480091318,13.3976281471205
4261.875,3.68448168756268,6.41266581658554,3.28885589300404,13.3860033971523
4364.275,3.69016858068018,6.39871225727409,3.29142513451011,13.3803059724644
4415.475,3.70110172751115,6.37072993566501,3.29733626624931,13.3691679294255
4517.875,3.7066618860124,6.35721918266961,3.29982918446395,13.363710253146
4569.075,3.71737683468294,6.33011875459909,3.30554507166492,13.353040660947
4671.475,3.72281155202019,6.31703592171162,3.30796615134273,13.3478136250745
4722.675,3.73331099635068,6.29079769207239,3.31348587855878,13.3375945669819
4825.075,3.73862157083925,6.27812882296094,3.31583885594572,13.3325892497459
4876.275,3.74890823673324,6.25273052785855,3.32116445268201,13.3228032172738
4978.675,3.75409603936421,6.24046305487068,3.32345182872136,13.3180109229563
5029.875,3.76417265992477,6.21588108553027,3.32858716097682,13.3086409064319
5132.275,3.76923918624737,6.20400401130863,3.3308100112231,13.3040532087791
5183.475,3.7791084805992,6.18021432462008,3.33575997547557,13.2950827806949
5285.87499999999,3.7840553868893,6.1687181548782,3.33791801691318,13.2906915586807
5337.07499999999,3.79372004616279,6.14569688473483,3.34268800203278,13.2821049329304
5439.47499999999,3.79854917033483,6.13457337021818,3.34477985246302,13.277902393016
5490.67499999999,3.80801185251224,6.1122971728829,3.34937542768129,13.2696844530764
5593.07499999999,3.81272522027756,6.10153893239274,3.35139898371888,13.2656631363892
5644.27499999999,3.82198855298319,6.07998511343545,3.35582576670398,13.2577994331226
5746.67499999999,3.82658837013422,6.06958521020999,3.35777862870921,13.2539522090534
5797.87499999999,3.8356549586805,6.04873169019614,3.36204228488334,13.24642893376
5900.27499999999,3.84014359123286,6.03868322405002,3.36392216801999,13.2427489833029
5951.47499999999,3.84901602890098,6.01850840401142,3.36802849121722,13.2355529241296
6053.87499999999,3.85339597382352,6.00880416574262,3.36983357743328,13.2320337169994
6105.07499999999,3.86207685210385,5.98928675088798,3.37378860416787,13.2251522071597
6207.47499999999,3.86635070209861,5.97991896753383,3.37551780689636,13.2217874765288
6258.67499999999,3.87484261971645,5.96103779898303,3.37932792291867,13.2152083416182
6361.07499999999,3.87901302570562,5.95199798152892,3.38098105232423,13.2119920595588
6412.27499999999,3.88731859620525,5.93373191224605,3.38465306077475,13.2057035692261
6514.67499999999,3.89138823082185,5.92501080314671,3.38623089092046,13.202629924889
6565.87499999999,3.89951008899215,5.90733863822886,3.38977202466046,13.1966207518815
6668.27499999999,3.90348161363586,5.89892624564272,3.39127627414108,13.1936841334197
6719.47499999999,3.91142242118558,5.88182675168234,3.3946941481895,13.1879433210574
6821.87499999999,3.91529845829524,5.87371245104468,3.39612739211687,13.1851383014568
